URL,Domain,Have_IP,Have_At,URL_Length,URL_Depth,Non-standard_Doubleslash,https_Domain,Shortened_URL,Hyphen_Count,Label
https://22492-4830.s1.webspace.re/nbg.gr/login/default.php,22492-4830.s1.webspace.re,0,0,58,3,0,1,0,1,1
http://mysantander-suspend-login.com/access.php,mysantander-suspend-login.com,0,0,47,1,0,0,0,2,1
https://betterthanwonderful.com/AdminFinance/index.html,betterthanwonderful.com,0,0,55,2,0,1,0,0,1
https://www.costumerservice.in/redeem.php,costumerservice.in,0,0,41,1,0,1,0,0,1
http://irees.ro/,irees.ro,0,0,16,0,0,0,0,0,1
https://delivery.buyvenoms.com/public/lgYGJ6VvP2BlQt7G9oA7Qw4c2vBymaG6,delivery.buyvenoms.com,0,0,70,2,0,1,0,0,1
http://freeclub402.16-b.it/login.php,freeclub402.16-b.it,0,0,36,1,0,0,0,1,1
http://wpkmf-aaaaa-aaaad-qev3a-cai.raw.ic0.app/,wpkmf-aaaaa-aaaad-qev3a-cai.raw.ic0.app,0,0,47,0,0,0,0,4,1
https://selfcheck-sparka.de/,selfcheck-sparka.de,0,0,28,0,0,1,0,1,1
https://www.itunes.store.nkzvs.cn/mim/w96362u6566y44w557rs4x9z5h2t83d10r674ci2oy732060j0.html,itunes.store.nkzvs.cn,0,0,93,2,0,1,0,0,1
https://apple-ast2-portal-support-online.com/,apple-ast2-portal-support-online.com,0,0,45,0,0,1,0,4,1
http://oproepaorpa.byethost8.com/?i=1,oproepaorpa.byethost8.com,0,0,37,0,0,0,0,0,1
"https://app-uniswap-wallet.ml/home.html?wallet=03,13,000000,31,Fri,%2013%20Jan%202023%2003:12:09%20-0500,23,03,12,09,1,3.p",app-uniswap-wallet.ml,0,0,122,1,0,1,0,2,1
https://46c7829bbb3b4907a075841dd98a883d.v1.radwarecloud.net/,46c7829bbb3b4907a075841dd98a883d.v1.radwarecloud.net,0,0,61,0,0,1,0,0,1
http://wwwsharedaccount8384wwwsharedaccount8384.pages.dev/,wwwsharedaccount8384wwwsharedaccount8384.pages.dev,0,0,58,0,0,0,0,0,1
http://ty98oi.xdftz4tapr.workers.dev/,ty98oi.xdftz4tapr.workers.dev,0,0,37,0,0,0,0,0,1
https://storageapi-stg.fleek.one/d03f83d2-06dd-4b4b-a6de-97601db7a0f1-bucket/lung/adobe.html,storageapi-stg.fleek.one,0,0,92,3,0,1,0,1,1
https://delivery.buyvenoms.com/public/UC6kGJsDPfRHVtSc4gZ1RxGNezv1Xxz6,delivery.buyvenoms.com,0,0,70,2,0,1,0,0,1
http://suntrust-onlinebanking.blogspot.com/,suntrust-onlinebanking.blogspot.com,0,0,43,0,0,0,0,1,1
https://apple-ast2-portal-support-online.com/go.php?ssl=yes,apple-ast2-portal-support-online.com,0,0,59,1,0,1,0,4,1
https://apple-ast2-portal-support-online.com/signin.html?InvitationUrl=a31ff167b6d8aa5b6c3f638275f920b6&KeyInvite=a31ff167b6d8aa5b6c3f638275f920b6,apple-ast2-portal-support-online.com,0,0,146,1,0,1,0,4,1
http://myauctionclock.com/filelist.xml,myauctionclock.com,0,0,38,1,0,0,0,0,1
http://3659nnn.cc/,3659nnn.cc,0,0,18,0,0,0,0,0,1
http://itemboxpubgm.my.id/,itemboxpubgm.my.id,0,0,26,0,0,0,0,0,1
http://fx23032022fx1apps87-1310418193.cos.eu-frankfurt.myqcloud.com/edocs.html,fx23032022fx1apps87-1310418193.cos.eu-frankfurt.myqcloud.com,0,0,78,1,0,0,0,2,1
http://somcoms.com/win,somcoms.com,0,0,22,1,0,0,0,0,1
http://schwab.bynder.com/default/redirecttoken/4a0b42b0-f4f4-4d7a-9f4a81117c456c5f,schwab.bynder.com,0,0,82,3,0,0,0,0,1
http://61.tkservers.com/webmail/,61.tkservers.com,0,0,32,1,0,0,0,0,1
http://599227.selcdn.ru/ytss-bwsw-wxvd/index6.html?email=,599227.selcdn.ru,0,0,57,2,0,0,0,0,1
http://595221.selcdn.ru/crush-super-share/index4.html?email=,595221.selcdn.ru,0,0,60,2,0,0,0,0,1
http://595221.selcdn.ru/crush-super-share/index2.html?email=,595221.selcdn.ru,0,0,60,2,0,0,0,0,1
http://595221.selcdn.ru/crush-super-share/index9.html?email=,595221.selcdn.ru,0,0,60,2,0,0,0,0,1
https://gedvnllcqq.web.app/lin.html,gedvnllcqq.web.app,0,0,35,1,0,1,0,0,1
http://skhelpmaster.com/auth-logon.php,skhelpmaster.com,0,0,38,1,0,0,0,0,1
http://www.skhelpmaster.com/auth-logon.php,skhelpmaster.com,0,0,42,1,0,0,0,0,1
http://skhelpmaster.com/,skhelpmaster.com,0,0,24,0,0,0,0,0,1
http://www.skhelpmaster.com/,skhelpmaster.com,0,0,28,0,0,0,0,0,1
https://mygov.pedantic-heisenberg.109-71-253-24.plesk.page/app/addcc.php,mygov.pedantic-heisenberg.109-71-253-24.plesk.page,0,0,72,2,0,1,0,4,1
https://mygov.pedantic-heisenberg.109-71-253-24.plesk.page/app/addbilling.php,mygov.pedantic-heisenberg.109-71-253-24.plesk.page,0,0,77,2,0,1,0,4,1
https://mygov.pedantic-heisenberg.109-71-253-24.plesk.page/app/sms.php,mygov.pedantic-heisenberg.109-71-253-24.plesk.page,0,0,70,2,0,1,0,4,1
https://mygov.pedantic-heisenberg.109-71-253-24.plesk.page/app/smserror.php,mygov.pedantic-heisenberg.109-71-253-24.plesk.page,0,0,75,2,0,1,0,4,1
https://mygov.pedantic-heisenberg.109-71-253-24.plesk.page/app/smserror2.php,mygov.pedantic-heisenberg.109-71-253-24.plesk.page,0,0,76,2,0,1,0,4,1
https://supportteam886312223.co.vu/,supportteam886312223.co.vu,0,0,35,0,0,1,0,0,1
https://www.apple.es-lang.com/expire/index2.html,apple.es-lang.com,0,0,48,2,0,1,0,1,1
https://wagihabbas.com/what/loge/main/login.php/r3zult,wagihabbas.com,0,0,54,5,0,1,0,0,1
http://whayddpp.com/,whayddpp.com,0,0,20,0,0,0,0,0,1
https://eplanning.melawikab.go.id/php-themes/?pwd=Root123@@,eplanning.melawikab.go.id,0,1,59,1,0,1,0,0,1
http://whayhhkpp.com/,whayhhkpp.com,0,0,21,0,0,0,0,0,1
http://www.bgmixitems.xyz/,bgmixitems.xyz,0,0,26,0,0,0,0,0,1
http://mt-b9.duckdns.org/,mt-b9.duckdns.org,0,0,25,0,0,0,0,1,1
http://www.esautodealer.com/8917804/Wallet.html,esautodealer.com,0,0,47,2,0,0,0,0,1
https://swap-bsc.tokentool.club/,swap-bsc.tokentool.club,0,0,32,0,0,1,0,1,1
https://www--wellsfargo--com--le49329d48d6c.wsipv6.com/,www--wellsfargo--com--le49329d48d6c.wsipv6.com,0,0,55,0,0,1,0,6,1
http://www.esautodealer.com/a5401cb/Wallet.html,esautodealer.com,0,0,47,2,0,0,0,0,1
https://tcj.mx/,tcj.mx,0,0,15,0,0,1,0,0,1
http://yahoo-mail247hrs.weeblysite.com/,yahoo-mail247hrs.weeblysite.com,0,0,39,0,0,0,0,1,1
https://instagram-watch.liberus.com.br/?reel=Ckg19cfN0mJ/igshid=NjcyZGVjMzk=,instagram-watch.liberus.com.br,0,0,76,0,0,1,0,1,1
https://wordpress-911617-3164522.cloudwaysapps.com/wp-admin/maint/agricole/4f91c076ffbd4cd/region.php?particulier,wordpress-911617-3164522.cloudwaysapps.com,0,0,113,5,0,1,0,2,1
https://www.bankofamerica.minasateco.com/login.php?cmd=login_submit&id=daa38be705dc84ffb7cb4c0ee66544b2daa38be705dc84ffb7cb4c0ee66544b2&session=daa38be705dc84ffb7cb4c0ee66544b2daa38be705dc84ffb7cb4c0ee66544b2,bankofamerica.minasateco.com,0,0,208,1,0,1,0,0,1
https://usps-b67907.ingress-erytho.ewp.live/usa/,usps-b67907.ingress-erytho.ewp.live,0,0,48,1,0,1,0,2,1
http://usps-post.blogspot.com/,usps-post.blogspot.com,0,0,30,0,0,0,0,1,1
http://upholdloginus.iwopop.com/,upholdloginus.iwopop.com,0,0,32,0,0,0,0,0,1
http://upholldlogg2-ene.godaddysites.com/,upholldlogg2-ene.godaddysites.com,0,0,41,0,0,0,0,1,1
https://rb.gy/mygozq,rb.gy,0,0,20,1,0,1,0,0,1
https://btconnect-82e88d.webflow.io/,btconnect-82e88d.webflow.io,0,0,36,0,0,1,0,1,1
http://thankful-smoke-043e4f510.2.azurestaticapps.net/,thankful-smoke-043e4f510.2.azurestaticapps.net,0,0,54,0,0,0,0,2,1
http://syncfix.netlify.app/,syncfix.netlify.app,0,0,27,0,0,0,0,0,1
https://www-ofertinha-agora.com/589458/844419q/product.php?sku=6893725,www-ofertinha-agora.com,0,0,70,3,0,1,0,2,1
https://equixswap.org/,equixswap.org,0,0,22,0,0,1,0,0,1
http://456465656526558.org/,456465656526558.org,0,0,27,0,0,0,0,0,1
http://ir53rd.web.app/fifthThird/en/wM2BynwHl,ir53rd.web.app,0,0,45,3,0,0,0,0,1
https://traveling-educated-hearing.glitch.me/,traveling-educated-hearing.glitch.me,0,0,45,0,0,1,0,2,1
http://server-east-e973.adobersserl.workers.dev/,server-east-e973.adobersserl.workers.dev,0,0,48,0,0,0,0,2,1
https://www.gjshelves.com/admin/controller/extension/bonus/,gjshelves.com,0,0,59,4,0,1,0,0,1
http://required-form.firebaseapp.com/,required-form.firebaseapp.com,0,0,37,0,0,0,0,1,1
http://purple-meadow-6e07.dv6l1qsd.workers.dev/,purple-meadow-6e07.dv6l1qsd.workers.dev,0,0,47,0,0,0,0,2,1
https://ioojhghr.top/all/signs.php,ioojhghr.top,0,0,34,2,0,1,0,0,1
http://au-commactivity.com/,au-commactivity.com,0,0,27,0,0,0,0,1,1
http://www.redwombat.com.au/cgi_bin/wp-content/mu-plugins/de/,redwombat.com.au,0,0,61,4,0,0,0,0,1
https://bafybeigtfhr64wanlvvj52xvvndlefogwb4wzllfrxgepowe6thpjhwb7u.ipfs.dweb.link/?/mail/u/1/u/1/u/1/u/1/u/1/inbox,bafybeigtfhr64wanlvvj52xvvndlefogwb4wzllfrxgepowe6thpjhwb7u.ipfs.dweb.link,0,0,115,0,0,1,0,0,1
https://activeacc-008.gq/nw/v5.2/___.php?_do=layout&email=3mail@b.c,activeacc-008.gq,0,1,67,3,0,1,0,1,1
http://sandale-dot-azure-cloudshare.uk.r.appspot.com/,sandale-dot-azure-cloudshare.uk.r.appspot.com,0,0,53,0,0,0,0,3,1
https://netstikSL.com/Spar/eb/login2.php,netstikSL.com,0,0,40,3,0,1,0,0,1
https://napnet.com.ve/Office/0ffice2023/office-3D8/index.php,napnet.com.ve,0,0,60,4,0,1,0,0,1
https://agencesgwn005.web.app/,agencesgwn005.web.app,0,0,30,0,0,1,0,0,1
https://b0nusmygov2.info/,b0nusmygov2.info,0,0,25,0,0,1,0,0,1
https://b0nusmygov2.info/index2.html,b0nusmygov2.info,0,0,36,1,0,1,0,0,1
https://b0nusmygov2.info/otp.html,b0nusmygov2.info,0,0,33,1,0,1,0,0,1
https://b0nusmygov2.info/personal.html,b0nusmygov2.info,0,0,38,1,0,1,0,0,1
https://b0nusmygov2.info/otp2.html,b0nusmygov2.info,0,0,34,1,0,1,0,0,1
https://truthpeeler.com/.well-known/piska/___.php?_do=layout&email,truthpeeler.com,0,0,66,3,0,1,0,0,1
https://fleek.ipfs.io/ipfs/bafybeigc5efxdamwyx6xyg5my52nam2ye7qfmbzasvugies747ihy3ahby?utm_source=BenchmarkEmail&utm_campaign=12_Jan_2023_Email&utm_medium=email,fleek.ipfs.io,0,0,160,2,0,1,0,0,1
https://trk.klclick3.com/ls/click?upn=arnMYIu5inBeI2hCW26V-2FFf48mvdlh2UKSbR0GYFwUiqLQ48Y1seV-2FMf0aPhK9JexRaBa-2F9oEuPjbGGm-2BFxtS872eRES4yv6svcDdM5ExOf9y44XJ3wP02pBr1-2BREAnlACfATNEH9kDCvdfrkJWEBYd51hxHHCFiKB16lwitwsUrAg9phPYyIb5ogrepWI-2BWCezWu-2FaECvTjOLKl5d9requ53jn2mmqD2Wc0V8NHaavKPr6NHXmlE4lX7-2FgpaU7iwUQ3-2F2bTzKM9sWJCqXPx5hXPRlk-2FA9Pgamd9kbaGS5xPZxR9gXYSxOiDgOqFxJyItbu1_3lZCZOEBLKuFFBi0U752IkSWRNbYfwoFUg8E4SdoaSoiURUAISVEghkjV4bgj6aDRL8jSCDLur1w0WlLvtxu59YAPtMGHXKzubWNl4QqMrXhpdn6E9tQoRZefEzI07Fbqxo1Cdy8KBJzwTamKzXSrfBGlvU9nO8NAgyWY27Piu-2FCS8FNIaJlhsAVCQh0aeRQQ-2Ftc9VWg5LXV9SIOAFoWqckJGUGiqCHbo-2BLdvQnPTIglQRF-2B-2BdDUHqEZ1UUCFyu5x-2BS4m3tsIKVwFONnJQZLSXGn-2BcCKIRLL37BDSubPXExbzbWJYIn0R630K-2FFJulnQPEkVROKXOemg8xgnGWI15EH1yRP8eapFQySshVIOQLxEszRHaBmVno9pQvpuJZBpS9bxJzIfkjEM3OQLwoZQjChaj8MM-2BWifp7iWQwxepek1c4dRp9-2BAZwdG7LVlN-2Fu9,trk.klclick3.com,0,0,853,2,0,1,0,0,1
https://www--wellsfargo--com--m449329d48d6c.wsipv6.com/,www--wellsfargo--com--m449329d48d6c.wsipv6.com,0,0,55,0,0,1,0,6,1
https://zabahr.com/Poslovni/Prijava/ZABAprijava_HR.php,zabahr.com,0,0,54,3,0,1,0,0,1
https://www--wellsfargo--com--1r49329d48d6c.wsipv6.com/,www--wellsfargo--com--1r49329d48d6c.wsipv6.com,0,0,55,0,0,1,0,6,1
https://www.36596666.com:8989/,36596666.com:8989,0,0,30,0,0,1,0,0,1
http://three-retail-live.devicetradein.co.uk/,three-retail-live.devicetradein.co.uk,0,0,45,0,0,0,0,2,1
https://inbuild.pt/dir/,inbuild.pt,0,0,23,1,0,1,0,0,1
https://inbuild.pt/dir,inbuild.pt,0,0,22,1,0,1,0,0,1
https://steancommunilty.com/profiles/76961749183727032,steancommunilty.com,0,0,54,2,0,1,0,0,1
https://grupwav1ralcjay3r0.b4ru.gq/vhsfhqpdhdsih6,grupwav1ralcjay3r0.b4ru.gq,0,0,49,1,0,1,0,0,1
https://grupwhatsappy85ee2c.b4ru.gq/vhsfhqpdhdsih6,grupwhatsappy85ee2c.b4ru.gq,0,0,50,1,0,1,0,0,1
https://grupwav1ralcjay3r0.b4ru.gq/,grupwav1ralcjay3r0.b4ru.gq,0,0,35,0,0,1,0,0,1
https://grupwhatsappy85ee2c.b4ru.gq/,grupwhatsappy85ee2c.b4ru.gq,0,0,36,0,0,1,0,0,1
http://nets30co.com/,nets30co.com,0,0,20,0,0,0,0,0,1
http://www.kadinlarlawhatsappgrubu.hyperphp.com/?i=1,kadinlarlawhatsappgrubu.hyperphp.com,0,0,52,0,0,0,0,0,1
https://travelinglittlemorsels.com/came/index.html,travelinglittlemorsels.com,0,0,50,2,0,1,0,0,1
https://www.lforgot-app.live/expire/index2.html,lforgot-app.live,0,0,47,2,0,1,0,1,1
https://leveragemycredittoday.com/AADHL/GlobalSources/?email=3mail@b.c,leveragemycredittoday.com,0,1,70,2,0,1,0,0,1
https://leveragemycredittoday.com/AADHL/GlobalSources/index2.php?email=,leveragemycredittoday.com,0,0,71,3,0,1,0,0,1
https://areadoclientemagalu.com/magalu/consulte-sua-fatura/consulte-sua-fatura.php?cartoes=home&id=MzMyYWFlNDEyYjM3M2VjNDkzNDZlM2E3MWU0ZDllNTI=&the=theking,areadoclientemagalu.com,0,0,155,3,0,1,0,0,1
https://huncho.pages.dev/,huncho.pages.dev,0,0,25,0,0,1,0,0,1
http://www.joinfproxy.com/?r=cHM6Ly93d3cuZmFjZWJvb2suY29tL2xvZ2luLz9uZXh0PWh0dHBzJTNBJTJGJTJGd3d3LmZhY2Vib29rLmNvbSUyRiUzRnIlM0RjSE02THk5M2QzY3VabUZqWldKdmIyc3VZMjl0TDJ4dloybHVMejl1WlhoMFBXaDBkSEJ6SlROQkpUSkdKVEpHZDNkM0xtWmhZMlZpYjI5ckxtTnZiU1V5UmlVelJuSWxNMFF6UkdOSVRUWk1lVGt6WkROamRWcHRSbXBhVjBwMllqSnpkVmt5T1hSTU1uaDJXakpzZFV4Nk9YVmFXQ1V5TlRORSUyNnUlM0RhSFIw&u=aHR0,joinfproxy.com,0,0,368,0,0,0,0,0,1
http://sharepoint-azure.nn.r.appspot.com/,sharepoint-azure.nn.r.appspot.com,0,0,41,0,0,0,0,1,1
http://www.plusgami.com/fridayviewfriday/32653w434/412412/343143343.html,plusgami.com,0,0,72,4,0,0,0,0,1
https://healthylivinglovers.com/cc/LinkedInhardxxx/900/,healthylivinglovers.com,0,0,55,3,0,1,0,0,1
http://mail.architecturalhardwareconsulting.com.au/afcu.verify/,mail.architecturalhardwareconsulting.com.au,0,0,63,1,0,0,0,0,1
https://steamconmnuilty.com/QuilFunaali,steamconmnuilty.com,0,0,39,1,0,1,0,0,1
https://www.monicasaso.net/BjEj7/win/ec/login.ec21.com/global/login/Login.html?cmd=login_submit&id=52d62dd1cdcdeab029ca0b26f46fec0252d62dd1cdcdeab029ca0b26f46fec02&session=52d62dd1cdcdeab029ca0b26f46fec0252d62dd1cdcdeab029ca0b26f46fec02,monicasaso.net,0,0,236,7,0,1,0,0,1
https://jacksonvilletvrepair.insurancequotescity.com/wp-admin/ANTILLES-GUYANE1/,jacksonvilletvrepair.insurancequotescity.com,0,0,79,2,0,1,0,0,1
http://vxc-9br.pages.dev/,vxc-9br.pages.dev,0,0,25,0,0,0,0,1,1
http://meta-business-appeal-128976112.firebaseapp.com/,meta-business-appeal-128976112.firebaseapp.com,0,0,54,0,0,0,0,3,1
http://9webmail-sfr.live/,9webmail-sfr.live,0,0,25,0,0,0,0,1,1
https://microsoft.office365.wilsonlawinc.org/,microsoft.office365.wilsonlawinc.org,0,0,45,0,0,1,0,0,1
https://s3.amazonaws.com/appforest_uf/f1673577304525x544414769065885400/index.html?toWww=1&redig=7C3344770A0A4E2299E79B4C88F729D9,s3.amazonaws.com,0,0,129,3,0,1,0,0,1
https://accessrecovery.cf/en/en/Connect/wallets.html,accessrecovery.cf,0,0,52,4,0,1,0,0,1
http://freeclub402.16-b.it/,freeclub402.16-b.it,0,0,27,0,0,0,0,1,1
http://lbpiaccess-landbanks.run-us-west2.goorm.io/,lbpiaccess-landbanks.run-us-west2.goorm.io,0,0,50,0,0,0,0,3,1
https://sparkasse-sicherheitsabteilung.com/de/63af3c0303824,sparkasse-sicherheitsabteilung.com,0,0,59,2,0,1,0,1,1
http://www.denizdenv1acik.ml/,denizdenv1acik.ml,0,0,29,0,0,0,0,0,1
http://sun-net3.com/,sun-net3.com,0,0,20,0,0,0,0,1,1
http://comps03cu.com/,comps03cu.com,0,0,21,0,0,0,0,0,1
http://sun-net3.com/access.php,sun-net3.com,0,0,30,1,0,0,0,1,1
http://sun-net2.com/,sun-net2.com,0,0,20,0,0,0,0,1,1
http://sun-net2.com/access.php,sun-net2.com,0,0,30,1,0,0,0,1,1
http://comps03cu.com/access.php,comps03cu.com,0,0,31,1,0,0,0,0,1
https://freefirerewards.xyz/1/1/,freefirerewards.xyz,0,0,32,2,0,1,0,0,1
http://whatsapphit.city/,whatsapphit.city,0,0,24,0,0,0,0,0,1
https://bafybeigmzxene263fbtci3hq7mkwrhttvx7ubfv3l7u5y3dxspaahygih4.ipfs.w3s.link/ipfs/bafybeigmzxene263fbtci3hq7mkwrhttvx7ubfv3l7u5y3dxspaahygih4/kjfr4.html.html,bafybeigmzxene263fbtci3hq7mkwrhttvx7ubfv3l7u5y3dxspaahygih4.ipfs.w3s.link,0,0,162,3,0,1,0,0,1
http://4qe9-i-cloud.mipaginaweb.us/expire/index2.html,4qe9-i-cloud.mipaginaweb.us,0,0,53,2,0,0,0,2,1
http://bafybeih4wf2nc5s3vgcwjvmvbtdgc42ogggkiallso6bln6trhjbjydm64.ipfs.cf-ipfs.com/,bafybeih4wf2nc5s3vgcwjvmvbtdgc42ogggkiallso6bln6trhjbjydm64.ipfs.cf-ipfs.com,0,0,84,0,0,0,0,1,1
http://s3.amazonaws.com/appforest_uf/f1668843468510x431522053337367800/eimindex22.html,s3.amazonaws.com,0,0,86,3,0,0,0,0,1
http://dev.alljobs.askoli.co.il/nism.rmc/ncnde.php,dev.alljobs.askoli.co.il,0,0,50,2,0,0,0,0,1
http://steamconmmuity.com/profles/76561197960279929972,steamconmmuity.com,0,0,54,2,0,0,0,0,1
http://ertet5t.agilecrm.com/landing/4665046500442112,ertet5t.agilecrm.com,0,0,52,2,0,0,0,0,1
https://s.ezkls-sacu.icu/jp.php,s.ezkls-sacu.icu,0,0,31,1,0,1,0,1,1
http://54.160.114.248/,54.160.114.248,1,0,22,0,0,0,0,0,1
http://www.3656a.net/,3656a.net,0,0,21,0,0,0,0,0,1
http://www.tapper.co.il/mysql/mobile%20fb/,tapper.co.il,0,0,42,2,0,0,0,0,1
http://web.sistemascomputacionaless.com/wp-includes/1/index2.php,web.sistemascomputacionaless.com,0,0,64,3,0,0,0,0,1
http://potofgoppinc.com/temp/,potofgoppinc.com,0,0,29,1,0,0,0,0,1
https://steamncormnunlty.ru/profiles/7384827465916,steamncormnunlty.ru,0,0,50,2,0,1,0,0,1
http://marketitem6248379803593582204723.atwebpages.com/,marketitem6248379803593582204723.atwebpages.com,0,0,55,0,0,0,0,0,1
https://delivery-ashutjem.strangled.net/Find?sslchannel=true&sessionid=0ue4XHkIuw6LdkjMtwGr4uUw6r397zyV0bWT9Xrm3apTHCVCLZc2huMYHi9fUgPvizPCBZ0cT6AU2w0qBkpJWs6rO1orb6fRCFW4BxygcZ2Mxq8mGumVmZXnkji9PEAHOp,delivery-ashutjem.strangled.net,0,0,201,1,0,1,0,1,1
https://service-truswallet.com/,service-truswallet.com,0,0,31,0,0,1,0,1,1
https://particuliers-professionnels-societegenerale.fr/,particuliers-professionnels-societegenerale.fr,0,0,55,0,0,1,0,2,1
http://servicodevalidacion.revisar.repl.co/,servicodevalidacion.revisar.repl.co,0,0,43,0,0,0,0,0,1
https://khanshakilahmed.com/impex.htm,khanshakilahmed.com,0,0,37,1,0,1,0,0,1
http://35.77.248.33:3000/regform,35.77.248.33:3000,1,0,32,1,0,0,0,0,1
http://35.77.248.33:3000/login,35.77.248.33:3000,1,0,30,1,0,0,0,0,1
https://supportteam8863122.co.vu/,supportteam8863122.co.vu,0,0,33,0,0,1,0,0,1
https://main.d104gwl8spk33c.amplifyapp.com/,main.d104gwl8spk33c.amplifyapp.com,0,0,43,0,0,1,0,0,1
http://www.mt-b9.duckdns.org/,mt-b9.duckdns.org,0,0,29,0,0,0,0,1,1
https://theblacklistexperience.com/hocheed/index.html,theblacklistexperience.com,0,0,53,2,0,1,0,0,1
http://www.globalfilmway.com/profiles/magikpaddy.html,globalfilmway.com,0,0,53,2,0,0,0,0,1
https://loading-page.tempurl.host/track/dhl/info.php,loading-page.tempurl.host,0,0,52,3,0,1,0,1,1
https://business-page-appeal-12955-502.web.app/,business-page-appeal-12955-502.web.app,0,0,47,0,0,1,0,4,1
https://business-page-appeal-12955-502.firebaseapp.com/,business-page-appeal-12955-502.firebaseapp.com,0,0,55,0,0,1,0,4,1
https://catemtporn.firebaseapp.com/,catemtporn.firebaseapp.com,0,0,35,0,0,1,0,0,1
https://facebook-help-1010742539541010.web.app/,facebook-help-1010742539541010.web.app,0,0,47,0,0,1,0,2,1
https://facebook-help-1010742539541010.firebaseapp.com/,facebook-help-1010742539541010.firebaseapp.com,0,0,55,0,0,1,0,2,1
http://www.laboozevents.com/wp-includes/dop/tfl/,laboozevents.com,0,0,48,3,0,0,0,0,1
http://www.laboozevents.com/wp-includes/dop/tfl/index2.php?email=,laboozevents.com,0,0,65,4,0,0,0,0,1
http://tloptk.webwave.dev/,tloptk.webwave.dev,0,0,26,0,0,0,0,0,1
http://kuba-bujak.github.io/Netflix/,kuba-bujak.github.io,0,0,36,1,0,0,0,1,1
https://mouremeberes.firebaseapp.com/,mouremeberes.firebaseapp.com,0,0,37,0,0,1,0,0,1
https://redirection3-20361.web.app/,redirection3-20361.web.app,0,0,35,0,0,1,0,1,1
https://redirection3-20361.firebaseapp.com/,redirection3-20361.firebaseapp.com,0,0,43,0,0,1,0,1,1
http://cf85275.tw1.ru/,cf85275.tw1.ru,0,0,22,0,0,0,0,0,1
https://indigenousinsurancebrokers.com.au/rfp/adobe%202023/index.html,indigenousinsurancebrokers.com.au,0,0,69,3,0,1,0,0,1
https://share-cb1cc.firebaseapp.com/,share-cb1cc.firebaseapp.com,0,0,36,0,0,1,0,1,1
https://tellmthit.firebaseapp.com/,tellmthit.firebaseapp.com,0,0,34,0,0,1,0,0,1
https://tellmthit.web.app/,tellmthit.web.app,0,0,26,0,0,1,0,0,1
http://richlaneresidences.vn/cembra/pass/,richlaneresidences.vn,0,0,41,2,0,0,0,0,1
http://ci91485.tw1.ru/,ci91485.tw1.ru,0,0,22,0,0,0,0,0,1
https://www--wellsfargo--com--mc49329d48d6c.wsipv6.com/es/biz/,www--wellsfargo--com--mc49329d48d6c.wsipv6.com,0,0,62,2,0,1,0,6,1
https://optimistic-albattani.5-255-105-84.plesk.page/votreagenpst/,optimistic-albattani.5-255-105-84.plesk.page,0,0,66,1,0,1,0,4,1
https://ldp.page/login-mexico-support01,ldp.page,0,0,39,1,0,1,0,0,1
https://storageapi.fleek.one/29915ba0-081d-45c4-969a-28241d24c861-bucket/Link/Link'd/lankkk.html,storageapi.fleek.one,0,0,96,4,0,1,0,0,1
https://uiopis.awful.top/,uiopis.awful.top,0,0,25,0,0,1,0,0,1
http://lcloud.lot-duh.info/expire/,lcloud.lot-duh.info,0,0,34,1,0,0,0,1,1
https://exo-fwb-at.40net.org/,exo-fwb-at.40net.org,0,0,29,0,0,1,0,2,1
https://lcloud.lot-duh.info/,lcloud.lot-duh.info,0,0,28,0,0,1,0,1,1
http://mitteilung-vorgang.de/,mitteilung-vorgang.de,0,0,29,0,0,0,0,1,1
https://dev.alljobs.askoli.co.il/nism.rmc/login.jsp.php?session_id=MePu9Ul4IYMPUXZ2kWctTKTD1OBgWvaJK0eTUzXDyKssIsu3oGxiqqWrexHb3SUNS8HNIFqgqTI9lccK,dev.alljobs.askoli.co.il,0,0,147,2,0,1,0,0,1
http://whayuupp.com/,whayuupp.com,0,0,20,0,0,0,0,0,1
http://3656i.vip/,3656i.vip,0,0,17,0,0,0,0,0,1
https://dssd.d1bagcjva6yv0l.amplifyapp.com/,dssd.d1bagcjva6yv0l.amplifyapp.com,0,0,43,0,0,1,0,0,1
https://sunfiredefense.com/en/offi/offi/,sunfiredefense.com,0,0,40,3,0,1,0,0,1
https://citizenbankoline23.dedyn.io/citizens%20page/quest.html,citizenbankoline23.dedyn.io,0,0,62,2,0,1,0,0,1
http://bit.do/fVUQm,bit.do,0,0,19,1,0,0,0,0,1
https://afcu-0nlinebnking-scnl4.ddnss.eu/,afcu-0nlinebnking-scnl4.ddnss.eu,0,0,41,0,0,1,0,2,1
https://plain-meadow-4a98.66w5cmyl.workers.dev/8df8c588-12b3-4e47-a3b1-abeb6466f4e1,plain-meadow-4a98.66w5cmyl.workers.dev,0,0,83,1,0,1,0,2,1
http://us-uspm.top/,us-uspm.top,0,0,19,0,0,0,0,1,1
http://3656jj.net/,3656jj.net,0,0,18,0,0,0,0,0,1
https://ipfs.io/ipfs/QmepK8HWkrbrrSbJ6x5JrX1ajVJPUoXgZs1dcdFa1yMDst,ipfs.io,0,0,67,2,0,1,0,0,1
https://www.usps-services.net/,usps-services.net,0,0,30,0,0,1,0,1,1
https://serviciodecorreo.albaytar.es/,serviciodecorreo.albaytar.es,0,0,37,0,0,1,0,0,1
https://kusps.cc/,kusps.cc,0,0,17,0,0,1,0,0,1
